staged_name,class,class_dir,source,family,source_commit,source_path,sha256,phash,width,height,group_id,split,in_balanced
wpldd__WPLDD_Leaf-rust__wheat_leaf_414.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_414.png,eb5548587f0e531a887ae1ee877ee3ba1bf74344ea2a955f5987b6de1979e9d3,cb2a9b6a2ad54a5595496557ad52545aaabd554aad556daaa954521ab4aa54af,64,64,3946,test,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_415.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_415.png,dd8177fa2ec9c77a3f34caf29844daeac658ef236eeb5f3ecaac2a3a47066b06,80fffc00703fc3007f011fc07ff00120fcce1ff8fb3304c0ffdf0370ffc3084e,64,64,3947,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_416.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_416.png,47ceaaf6e0aa5f1ada59d34cfdd7d2c04b39e9ee4d23ebd096323ce413276242,82aaaa520aaa4aaa588852aa142ad56b756f7d6ae56b31be977e546ac56a257b,64,64,3948,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_417.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_417.png,924030728ac112196acc6420d2fc53e2bbcdcca63625d67c033a9c0b2da08150,9e02c38071ff78ff7c014003700f50007e00f9ff8ffff3ffbfff7c4082006106,64,64,3949,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_418.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_418.png,a8c5fb513530bebd64345b92ca015930f604ba178a3dc113cc350641c370a3f7,d6afb555aab52a55a92a9aaaad2a6d5a88d55555ad5555559555423541aa545e,64,64,3950,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_419.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_419.png,ff5e61dd386c4d72f32a882a78d2c5025a741038a274f6c2ea02539b02ebfd03,87fff0fcfffcfe03fc01d800f00100008fff40033331004f81ff037ffcff08dc,64,64,3951,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_420.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_420.png,cdd9e978f1ad9d299b857c3e4cd462799f0957c8ce25c4f97fa803015788bf7a,972acafa3893931a04c15ace3ba9f6f39acd686ca33332fd99cc6043b2d22a5c,64,64,3952,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_421.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_421.png,1101625a4e5f49a0a6c9872480437b013e2c9af0692cc1d9215aeac14ca6a0c7,caaaa9693a559152ad4aa4aab5a9b565aa5a2d52b4ab54adb53a6a5592ac5575,64,64,3953,test,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_422.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_422.png,7304d418fb3f7b23d75fbf7d9e3778c6ed19235b2edb29c8ab2cfaa4553bffa2,d2aaa52aab55975545555a6a54aaeb54aaeb2d55bec955225a502aaabaaa5555,64,64,3954,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_423.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_423.png,56f1a0e8c88df9a673a7be8c77513374c7afc59dbde713abc2c1b0369e528912,c20afdfffa00abc0fff083fdb57f940ba97f75eaa0000042abe20140c0e355ff,64,64,3955,test,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_424.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_424.png,d6b2b779a69058b846e72c0991f2ffe2e37fce303b86c0d00724b8c519b67fa8,87f0b8016b7e52aafc000ff0b1550005aaeb75eaa88a0f54aad7557fbaff5550,64,64,3956,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_425.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_425.png,6a0c42c78b6765ea3b4012347ded56c813bcc158f7f1af47e1ea49bdf9345ec0,d6afa955ad5a96d56ad55aaa54aa5443aafd0975d6aa4514aa54250daaaa545e,64,64,3957,validation,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_426.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_426.png,17da4a03526fd764b30471f30b9b1ca4c4b93ed067d64a75cf2a42e8143c7a90,8380f0007fff0fff103fe00060007c00ffe9ffffffff207f0f7f0000f2f70000,64,64,3958,validation,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_427.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_427.png,a08adacb8424ff3c45967ab296eda5d54ffcc5d4ef19eac1957c46d53378b44f,9ffffffeff00cf003801f807600f100f3fc7f02fe007f807ffffe03f00070000,64,64,3959,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_428.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_428.png,7cbdb3c9f843b207d5664e70a725fbb1fe041d9a30923839a2abde664491245d,87f9ff5a7e01cf01e400c007a0037803ffff7ffff87f402caf4f780ff00e0000,64,64,3960,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_429.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_429.png,489af87e6a8636ed5f78cd850771d1b6364a5ee41d536aa65510ed779c1c9390,c2a0be562b55deffb5aae02a5042a015ea01abf5f2bfa56a557e005453f51555,64,64,3961,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_430.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_430.png,e9d5a71e0c0c5ab93f7d6038a98fb9475326f6c1a26f472151d0ab5c5bf828a3,87fef83ffc00c000781f03ff01030c003ffdffffeff8000086877f7ff87f0000,64,64,3962,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_431.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_431.png,922bffcf949a04553980f2dbcc2cb988fdcbc415c017a579771f828a109b8bea,daabaaadaa946b56b555b555a549964aaaaa555aa55a5555ad2542aaa52a352b,64,64,3963,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_432.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_432.png,1217e708bbb7f1c137256e82707ede0a7434454f0a5fe4f93194ff13fb6db2c7,8101f00cfc003ffffff00ffeffff0013dccc022003310004f8fc0233ffc69ffc,64,64,3964,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_433.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_433.png,fe1be653e269b4f0fc49384ae86165a9a67c4f0b7bd21a9818cbb2e50c6e55d0,d52ba955a956aab3aa52aaac2aabab3a8cc45556773b854494d4573bd5e88d44,64,64,3965,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_434.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_434.png,cc4b5f6bb313ea45430141a88a8d31ee30d6e653490f4c961498c00033b62048,db2a954ab2aa293595aa5769b4a9554aa925554aaeca5558a9ed555a95555657,64,64,3966,validation,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_435.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_435.png,eb983c5ed0422825f431ded4e22910e383ca22676711d606e435a07c8a1d21d2,87a8e0007cf087ff7c0f4060e0011c003ffdf9efffff21ff023f7fc0fe414000,64,64,3967,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_436.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_436.png,b540e61f2ddf2bdce7960737a41bea3ed781ae503dee3aae5cc5cf867a11d623,8f3ee0c07d3f1e0f0081001affff3f41ffe11dfc00003a7fffff1d7fe0010000,64,64,3968,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_437.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_437.png,97c561f50ea6a8b89ab31f4cb3e9c417dcf9a97fa377c3cd91e9d63f472ea80c,d555aa8fabfe16aa2801d554fff52357a8ec5000bb2a5544bfff5533aaaa0044,64,64,3969,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_438.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_438.png,9f26070b345c036ee993d22a15f23c02de498f990e9c4deaeedd8dd3caced523,9ffffe3ffe00c700381f70fe600f10013fe3f01ffeff3c0f80077000f8776000,64,64,3970,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_439.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_439.png,0e76a6df64ac5a84f08b5af14d019035c063fb9f450e9cfabadc870d0ba93742,db2aaae52b559a55b3554d5aa554555aa95555aaaab4552aa952552aa2bd543b,64,64,3971,validation,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_440.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_440.png,3dd5aefb9b121059eb64f1922f8b95bf0a2799cf5f2d5d64fe302f7cb7f8494a,d5a9a9552d5eaab1aad28aac6aaaa52a8ccc435273318444b5547773c9ee5d5e,64,64,3972,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_441.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_441.png,6ebb63276b98894648d07b97833d558bdb390fb28d5296dd016d3cb347cdf7de,d0a3af54fd7fa2bfea00beac7fbaa52aeccc0bfafb1204849556013bda820444,64,64,3973,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_442.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_442.png,39ef54b7bc2d03aa7bc8c4f6e368adf19e714a65c3e871f13260815357419c91,caaa8a652a554a5a955a6555ad556a54aaab692aa555555aad556aaab4aa76ab,64,64,3974,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_443.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_443.png,6806c84b0843d80222d637df37dba675d136abaf718039f454b6881cc878baa5,8780f0007ffe0fff700fe000f000bc00fffdf1fffffff07fe95f7400d4000000,64,64,3975,validation,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_444.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_444.png,82efc2c27222171e70bd9b0330678d3d40804e0014cf7ee1e1528f3f35e97296,8700e0007fff0fff607fc000f0001c00fff97bffe3ff7fffd3fd0000f0c00014,64,64,3976,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_445.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_445.png,8d361d53e62ac728f698f6d01c2a7e3309af79df518b423366a2b781f5f7be59,9ffffc3f7e00c701780f78fee00f18013ff9f00fe7ff3f03800177003a7f0000,64,64,3977,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_446.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_446.png,b49dcd8869a57fdfd0a7ead69ced7cf3f7db3ddeca751bb84fbff6f49b1dd982,c02ffeaab87e2bd4bf5557fdb4b5550aa555556aa40215aaa82a556080a8557f,64,64,3978,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_447.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_447.png,1e48a31efca911474fe89304ac97c90f6eb6944f3af0899c490f01da3c281a36,800fe01778003f8c47c00fff41ff800ffa7f0f8003e0003fe3ff0003fbff0bff,64,64,3979,validation,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_448.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_448.png,0e35b533ce9a5a45bedf5b95ed31b2c47e80e629cf192d91d4c4918bc2fc92e5,d5aff854f54a1bfdafd50aadfabf00aafacf00aaaa2a002abd50002aebca544e,64,64,3980,test,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_449.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_449.png,f9de3823804b0ceb8cef59ed7adfda9fe2d22c3ee7b830d2fb5318ca1839eb4b,ce2afc1f5cad2056189996493681e657fa7f3ce1e46332648d5b3261ba446a5e,64,64,3981,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_450.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_450.png,aa7b08b78316bd90d3da3e1a8c5808ed44fbf2152edc68016dbef17b5e5d5047,d4abeb54e87faab5af02beaa2ffaa50ae9d52d55f51104058555553fd1825440,64,64,3982,validation,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_451.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_451.png,7da006af7eb343fd143656008b2fabf18bded6e8196a57dfee3bceac5bac1aab,c62ab8d211a4ca3050d9f6cd23f1e773dfdf7464a473324499c8764f88566a56,64,64,3983,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_452.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_452.png,9418d56dd9460ee0984a17c8067318c78c3b891d3db0abc03c013e9955294422,d5aeaa952b5196aa656ab55a5515a955aad52a35a2aaa55a594a555552f55555,64,64,3984,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_453.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_453.png,a3d5bdb5d838b466deb0b3b272a2e1fb7d9d44b12781ae4a1e765d81b2b532e2,d6adaa4a2d5454abaa95d0d556abf52baaac54543221a84cace45772aaaa5ede,64,64,3985,test,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_454.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_454.png,a743e1c0f04253df263cbbe8e8b6126d4bb46b9f6700c65597a648c9d16af624,8e3fe7ffff80ffe047800f78e007f000f807fc79e007200f837f000f80d703ff,64,64,3986,test,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_455.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_455.png,bb51c9cc0d96b6870091d6881bf94171ea7242e61ff77a43f7f16b44930d4a39,cb2a936a92946a96a9ba5aad94ad556aa555556aad5556aaaad2522aa96a7555,64,64,3987,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_456.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_456.png,f6aafb030a26de8ce44053e9d892bc4200c041ea66d11ae0776462e60b22523b,d6aba840fd7e3bffabc28aafe8a22002fece0040ff710005fdde053ff8aa1454,64,64,3988,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_457.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_457.png,ad63e7b4d4921f10aa37f8b6cef7d2a55b92a1aefdf1a8fac609c4ef8611e401,d081bd4fbeaa2f77bf5d8abd7b7f02abdead0040752a0000fd522007fbae005e,64,64,3989,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_458.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_458.png,096f5cfd859ab7811cf92d925656b2d44f5f1223ac14f142e469b5c2a066da6d,d42ab515b55eebd6aad54aa5a2a554aaabab552aa26a54aaaaaa552aaaaa555a,64,64,3990,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_459.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_459.png,16c00f0d28a513f002455d00e0d1ea9e9d76b44f856c85bca0d2249e27f2e101,87a8f020ffff0f9f780fc00160001c00ffffffffffff00070007007ff8576200,64,64,3991,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_460.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_460.png,c06628223b0c0041e8af5de2cc27886e6a68cbb3508a995827830cf144e820e9,8ffffc1fff00c3007c07f1ff200700017fff7fede03f20000f0ff307f07f0000,64,64,3992,test,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_461.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_461.png,aa2ae222edbc3431913b56d7cb6a9e00843723895588627d6cc81f42cade7cab,d52bab55a54ab2952a55aaac6aaab6aa88cc2a6aa73a4cacbd52732b9cca8cce,64,64,3993,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_462.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_462.png,76a9d073dc5f8b57f497ce73438fd6fdd2530ba6e4b8b35c4692d135ba664bbb,962ac14a70abc85226857f5418d552a92eef58ada15573adbf7c32638ec0267f,64,64,3994,test,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_463.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_463.png,1c730794d6ac44ab6e3795c178065f33a2545889bc855cc8f07816f5d905c253,d7bfa8002d5402bffa0057ffb0bf1502a8dd52aeab114444aae4557baaaf555c,64,64,3995,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_464.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_464.png,411fabbd2e9dc425cd15a5021834dba1dbb8a8987b4a9ff2200caf866cfb9253,83fffe00f87cd782fe1fffe47a010030dfff7ffcf831000080ee0157e2da4040,64,64,3996,validation,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_465.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_465.png,2aed1f5fb1f061fda13185cd0adb80638fb59397cf9b64473a4e7ca11c1f98ae,82feff00ea7faa8afc05b500b5450552eaff35f8f80a05fcac3f5550fe00405d,64,64,3997,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_466.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_466.png,691318564e1dcb2cafb8b78d8a19df24b6f0cc17465e9f54821d5a15656e2b68,87fefe01e850af80ea55ffa0b4010500a57b157ab40a0402aa1f57effeaf547f,64,64,3998,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_467.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_467.png,cd9fdc712783f10bf55338a9fe206c9a21bb75a939e5e1033455d16d033e6cb9,9e0fe00fe3ff39f90000001fe07ff07ff01801cc80c32fffbfff1e40c283215f,64,64,3999,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_468.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_468.png,85620c799e85e2d0ec2bb074a4375b1eda74158f7b09b9eaf74bd6bc1a1aabb5,d2b5b555b4b46b55abab4ab5aaaf5aabaaab494aa92a5220ad6a500aabda145e,64,64,4000,validation,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_469.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_469.png,ac36449a4a80577cd5ad9074df6f34eff38ad19f3777af825567c70d271131e6,da2ab5553695696a2bca52aa34ad1545ab6f5552a5eb52aaaf2a4a5aaaaa155a,64,64,4001,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_470.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_470.png,1f2ebb045eb1887408142093f0adc0e746fee7cfc92bf2c767792ebf14e27c0f,82afa500a03f6a55fe001eaaf57f0540e3f815fcae000155ffff00e0ffe1507f,64,64,4002,test,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_471.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_471.png,57ea517bae7321cb8928558aa5e71fefc776efa5a607e776ab5b632672d7681e,d52aaa55a550aaa5aa559aaaaaaa54aaa954556aaf555529ad55556aab55555e,64,64,4003,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_472.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_472.png,990392a124cd75140786dcb75471d013466b4e7a01f28eeb0aab4546b56fde51,8ffff03f7e00c307784ff0fee0071c00fffd7feffbff3e0300003000f83e0000,64,64,4004,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_473.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_473.png,0fcea5418538b74351998eaf47a4256f1f387b8d637595b5c22f46aecf880a2e,caafb54a49544aaa95556aea96b5696aaa5d542caa35555caaaa5255a9ab5c5c,64,64,4005,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_474.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_474.png,aba7f97da372b645ec94849fecd32f7d962522a8eb60249784ef020b694e6dad,d22bb5aaa2b46a63aad5aa95a4a5552aad4d554aad6a556aaaea5632a95a565c,64,64,4006,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_475.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_475.png,2de75664d33fa3263215052b81156138625352fec1d0aaace657fb1461e986c6,81afa800683f57ffbe035fe577f10100e8ff1e74f6010040ffff0140efe8007f,64,64,4007,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_476.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_476.png,4d4714b5089d716474e4c4c5f8d7fc0d47ffabf88d03ae1df702249cfa0c49a4,831ffc00f071c7c0f81f5fe0f0010f00ffff7ef8f001000481fe0740ffff607f,64,64,4008,train,1
wpldd__WPLDD_Leaf-rust__wheat_leaf_477.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_477.png,20f1b57fc057232daaed82849495b2cadb47668b7b1f22099eab3bb7bdfb82c8,860be0c4f0e43f7fff870fff7bfb0013dccf180163330004fff00201ff8009fe,64,64,4009,validation,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_478.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_478.png,09a3d00e56fcf372e3b6b9ed22225c89e26d3491f63090fe60a7c31c2088aeb1,87aadb686dc3963c64db7b7b561196674b6d348deb303082de0c3242bad02a5f,64,64,4010,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_479.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_479.png,faa069dd03263691a1289cca7ebbf3280bc98074782a9210937528bb7a20db2b,850a93486da3ca7c749c6c3692576ea5936d70add36172ad996c022cb2fc4e3f,64,64,4011,train,0
wpldd__WPLDD_Leaf-rust__wheat_leaf_480.png,Brown Rust,Brown_Rust,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Leaf rust/wheat_leaf_480.png,bc94d1effd14a882ff8108da46706b6b135312816b112eae38880a566c97bd79,800fff80700f3ff8ff070fff61ff0001c0df0c7fc0000007e1001ff0dfc0ffff,64,64,4012,train,1
